StartDate,EndDate,Duration (in seconds),ResponseId,def,crime,terror,poor,health,econ,abort,unemploy,blkaid,adopt,imm,vaccines,guns,djt,interest,friends_1,friends_2,friends_3,friends_4,friends_5,tense,death,ewry,values,ideo,partyid,votereport,gender,ethnic,edu,inc,age,state,relig,wave,voting,climate,check,beh_att_1,beh_att_2,beh_att_3,beh_identity,virusthreat,quarantine,sickleave,fourth,id
2019-11-06T16:08:34Z,2019-11-06T16:10:32Z,117,R_1pXyOHWDxvaCF3y,4,5,4,2,3,8,1,1,1,7,7,2,4,2,2,4,7,5,7,4,6,2,5,6,6,6,,,,,,,,,14,"",4,,,,,,,,,,R_27lH8jpRLHG3gSb
2019-11-06T16:08:54Z,2019-11-06T16:10:52Z,118,R_1FLDAxWnMqu3Zel,4,4,4,4,4,4,1,4,2,1,7,7,4,1,7,2,7,6,7,2,2,2,3,6,7,7,,,,,,,,,14,"",7,,,,,,,,,,R_1KkYdBInvcNs6We
2019-11-06T16:09:02Z,2019-11-06T16:11:06Z,123,R_cBa8hAmM9VzbWet,4,5,4,6,5,6,4,5,7,7,4,1,1,4,7,6,5,5,4,6,1,1,2,7,2,1,,,,,,,,,14,"",1,,,,,,,,,,R_1g0el9RZVEHiTGO
2019-11-06T16:09:06Z,2019-11-06T16:24:42Z,935,R_1jJS2qRXSh6w9mV,4,4,3,4,4,5,4,4,4,6,3,2,2,4,1,7,7,7,7,7,3,5,5,5,2,2,,,,,,,,,14,"",3,,,,,,,,,,R_1feKr70RddFWkVZ
2019-11-06T16:09:21Z,2019-11-06T16:11:04Z,103,R_21nP2Rl9ehphSrX,4,7,4,4,7,4,4,4,1,7,7,1,1,1,6,7,7,7,7,7,1,1,7,4,5,6,,,,,,,,,14,"",4,,,,,,,,,,R_1gSVfTIIHe2aF09
2019-11-06T16:09:23Z,2019-11-06T16:12:00Z,157,R_11iHPcWpRCZg4Ii,7,7,7,7,7,7,6,7,4,7,7,4,4,6,3,6,5,5,7,3,5,5,7,7,4,6,,,,,,,,,14,"",4,,,,,,,,,,R_3R2wNLQYNwtPb8Y
2019-11-06T16:09:24Z,2019-11-06T16:15:59Z,394,R_7850zgBvCTjhCx3,2,7,6,6,6,7,2,7,7,4,2,1,2,1,7,7,7,7,7,7,1,1,1,1,7,7,,,,,,,,,14,"",1,,,,,,,,,,R_xl5rpaUh8KBS4wN
2019-11-06T16:09:46Z,2019-11-06T16:12:55Z,189,R_2EppfLouiAFtE57,4,4,4,5,4,4,3,4,5,6,4,3,4,1,7,4,6,4,5,4,1,1,5,5,6,6,,,,,,,,,14,"",4,,,,,,,,,,R_DVwsi9rVIkj2wUN
2019-11-06T16:09:51Z,2019-11-06T16:20:22Z,630,R_2U5RK2Wkr3Hpu9b,3,4,3,5,6,6,2,6,4,6,3,3,1,5,6,6,3,6,4,7,1,1,3,4,4,2,,,,,,,,,14,"",3,,,,,,,,,,R_3kIcW9ggRikSoK6
2019-11-06T16:09:55Z,2019-11-06T16:11:12Z,77,R_1o7pIGAatKMt3ux,1,1,1,1,1,1,4,1,1,7,4,7,4,1,5,7,7,7,7,7,1,5,1,1,6,6,,,,,,,,,14,"",4,,,,,,,,,,R_3s5KMepxpekgBi7
2019-11-06T16:10:04Z,2019-11-06T16:12:37Z,153,R_3qdkLaUr92TAFpZ,3,4,4,4,4,4,2,4,4,5,5,3,3,2,6,6,6,6,6,6,5,5,5,5,6,6,,,,,,,,,14,"",4,,,,,,,,,,R_sA58NlxWXAmLLep
2019-11-06T16:10:12Z,2019-11-06T16:16:44Z,391,R_2qpyVtLtg34J2Hj,5,5,5,4,5,5,4,4,5,7,5,1,1,3,4,7,7,7,7,7,1,7,7,5,3,2,,,,,,,,,14,"",1,,,,,,,,,,R_0ciHrETdEv7DlOp
2019-11-06T16:10:19Z,2019-11-06T16:12:15Z,116,R_1gjvmbqJ4bfRMPs,5,4,4,5,7,4,4,5,5,7,4,1,3,4,4,7,2,7,3,7,2,2,5,5,2,2,,,,,,,,,14,"",1,,,,,,,,,,R_3ho2TpFrexLKt6J
2019-11-06T16:10:50Z,2019-11-06T16:12:07Z,76,R_3PEVBzHHS0ZRwhH,2,2,1,7,7,7,4,7,7,7,2,1,1,4,7,7,7,7,7,7,1,1,5,7,1,1,,,,,,,,,14,"",1,,,,,,,,,,R_3kNu2djqeykNFA8
2019-11-06T16:10:51Z,2019-11-06T16:13:14Z,142,R_tSyIvvhZbVz5oR3,6,6,5,6,6,5,3,4,4,9,6,9,4,2,4,5,6,7,6,5,5,2,6,5,4,4,,,,,,,,,14,"",7,,,,,,,,,,R_1H5L57ldFjjstYQ
2019-11-06T16:11:04Z,2019-11-06T16:12:48Z,103,R_2ScpYLPLkgCI8g5,2,6,3,8,6,7,4,4,8,7,2,1,1,4,6,6,4,6,6,6,5,4,4,7,3,3,,,,,,,,,14,"",2,,,,,,,,,,R_yrQ6sVMU4QOhPHj
2019-11-06T16:11:05Z,2019-11-06T16:13:31Z,145,R_1hNmIcup0mKaL0T,5,5,4,4,5,4,4,3,5,7,6,1,4,2,5,7,7,7,7,7,1,1,1,1,5,5,,,,,,,,,14,"",5,,,,,,,,,,R_1QlsQXQ9yEBtKxc
2019-11-06T16:11:31Z,2019-11-06T16:13:26Z,114,R_2B9gLMUVc9Qm6VP,7,7,7,2,4,4,2,3,1,4,7,1,1,1,7,7,7,7,7,7,5,4,5,7,7,7,,,,,,,,,14,"",4,,,,,,,,,,R_23UhBhvbbSnoVQA
2019-11-06T16:11:39Z,2019-11-06T16:12:55Z,76,R_Wfabba07cvD8SE9,7,7,7,4,7,4,4,4,4,1,7,1,4,1,5,7,7,7,7,7,1,1,1,1,6,6,,,,,,,,,14,"",1,,,,,,,,,,R_3pfYDdhz6pvGonY
2019-11-06T16:12:25Z,2019-11-06T16:14:36Z,130,R_2S2MiV0O1WSQLWe,6,6,6,2,3,4,2,2,1,4,4,2,4,2,3,3,7,4,7,4,4,5,6,6,6,6,,,,,,,,,14,"",2,,,,,,,,,,R_tGtCWGCpnIgb3Vv
2019-11-06T16:12:58Z,2019-11-06T16:14:25Z,86,R_ujMhfcgIzrsl4IN,1,1,2,6,7,6,2,7,1,5,2,1,1,2,2,4,5,5,5,5,5,3,5,5,6,6,,,,,,,,,14,"",1,,,,,,,,,,R_32Yn7RAOpZwxXzZ
2019-11-06T16:13:38Z,2019-11-06T16:15:30Z,111,R_WCdIxE0FBmk0vUl,4,4,4,4,4,4,6,4,1,4,6,2,4,1,4,7,7,7,7,7,2,3,4,3,4,6,,,,,,,,,14,"",7,,,,,,,,,,R_WloAb5vFY3sGzu1
2019-11-06T16:13:42Z,2019-11-06T16:15:35Z,112,R_2YFlGaHdWWwE49P,4,4,3,1,6,4,4,1,1,7,7,4,6,1,4,1,7,4,7,1,6,5,7,7,7,7,,,,,,,,,14,"",1,,,,,,,,,,R_3DeMP6GTEubc5pL
2019-11-06T16:15:07Z,2019-11-06T16:17:18Z,131,R_8oE5e6RJnYR6WDD,3,4,2,5,6,4,5,4,4,7,4,2,1,4,2,5,8,8,8,5,5,3,7,7,2,2,,,,,,,,,14,"",1,,,,,,,,,,R_C9nJSk8qZn6B6rD
2019-11-06T16:15:09Z,2019-11-06T16:16:26Z,77,R_dbZeSiyKFNiJ7uF,1,4,1,7,7,5,4,7,7,7,3,1,1,4,7,7,1,6,1,7,1,2,3,7,2,2,,,,,,,,,14,"",1,,,,,,,,,,R_5tDvFqS8b7cTKMx
2019-11-06T16:15:12Z,2019-11-06T16:16:53Z,100,R_t0CH6KIRayrKuVr,3,5,4,4,5,4,4,4,4,6,5,3,2,4,6,6,2,5,1,5,6,7,7,7,3,3,,,,,,,,,14,"",3,,,,,,,,,,R_3qKVoUEgF9VBdsG
2019-11-06T16:15:31Z,2019-11-06T16:17:54Z,142,R_6sMSuLTWFeIiji9,4,4,4,2,1,1,3,1,2,5,7,3,5,2,6,7,7,7,7,7,5,5,1,5,6,6,,,,,,,,,14,"",7,,,,,,,,,,R_3iEbrgMelNO7Pkj
2019-11-06T16:15:39Z,2019-11-06T16:21:00Z,321,R_WrpMWD9c2nPzfe9,5,5,3,4,5,4,3,4,4,2,4,2,4,3,4,6,6,6,6,6,2,3,2,3,5,5,,,,,,,,,14,"",5,,,,,,,,,,R_XM6IfkyeszzcgYF
2019-11-06T16:16:22Z,2019-11-06T16:17:34Z,71,R_2WYXVhp3ufmToPs,1,3,2,5,6,3,4,5,5,7,3,1,2,4,4,7,7,7,7,7,1,5,5,6,4,4,,,,,,,,,14,"",1,,,,,,,,,,R_2zM6VmdNLh8oDHQ
2019-11-06T16:16:41Z,2019-11-06T16:18:36Z,114,R_5iDaAppuYWDdpWF,3,4,4,4,5,4,3,4,4,7,4,1,3,3,4,5,5,5,5,5,4,5,6,5,4,4,,,,,,,,,14,"",3,,,,,,,,,,R_3O9c6SUxXEQrrpF
2019-11-06T16:16:46Z,2019-11-06T16:19:29Z,163,R_247WOX5FxpFPKKy,4,5,5,5,5,4,2,5,4,4,5,4,3,2,4,4,7,4,7,4,1,4,4,4,6,6,,,,,,,,,14,"",3,,,,,,,,,,R_1r1ZNKpfALliIEo
2019-11-06T16:17:02Z,2019-11-06T16:18:37Z,94,R_3rNArg8Ov950uzv,5,5,2,3,5,5,4,3,4,7,1,1,1,3,5,7,7,7,7,7,4,5,5,5,2,2,,,,,,,,,14,"",1,,,,,,,,,,R_Aie2Meo5HOdDMt3
2019-11-06T16:17:03Z,2019-11-06T16:20:56Z,233,R_2ZVlTSRz9QUvnhq,4,4,4,5,3,5,4,5,4,7,3,5,4,3,4,7,7,7,7,7,1,5,5,5,4,4,,,,,,,,,14,"",4,,,,,,,,,,R_UmfJSDsj0R7DNPH
2019-11-06T16:17:07Z,2019-11-06T16:20:06Z,178,R_3HzY5MiIvboEP0h,5,5,6,3,4,6,3,4,2,1,7,5,4,2,5,7,7,7,7,7,1,7,2,2,6,6,,,,,,,,,14,"",4,,,,,,,,,,R_1BRx89DeYmNhW52
2019-11-06T16:17:08Z,2019-11-06T16:19:48Z,159,R_XRQjuCRAvIqFhHr,3,3,3,2,4,3,4,4,1,3,7,6,6,2,6,2,7,5,6,4,1,5,2,7,6,5,,,,,,,,,14,"",7,,,,,,,,,,R_2qwSGl6sLB5leFr
2019-11-06T16:17:15Z,2019-11-06T16:21:12Z,237,R_2zAXiCpYtLvh7mZ,4,4,4,5,7,5,2,5,1,7,7,3,4,1,6,6,7,6,7,4,1,4,6,7,6,6,,,,,,,,,14,"",4,,,,,,,,,,R_1IN7e7z5UXkMqIG
2019-11-06T16:18:27Z,2019-11-06T16:20:46Z,138,R_2UgWvzQFYvjmZVv,3,7,4,4,7,4,4,4,4,7,4,2,1,4,2,7,2,5,2,7,2,7,1,7,2,2,,,,,,,,,14,"",1,,,,,,,,,,R_DGI46Kx1g3lzDe9
2019-11-06T16:18:34Z,2019-11-06T16:20:32Z,118,R_32PKmcsWL4sjIXj,4,4,4,6,4,4,2,4,3,1,7,3,3,2,7,4,7,7,7,4,5,5,7,5,5,5,,,,,,,,,14,"",4,,,,,,,,,,R_116JBHWBiB1k2Fa
2019-11-06T16:18:57Z,2019-11-06T16:20:40Z,102,R_PGtQYNq01fCfnfr,4,4,4,4,4,4,4,4,4,3,5,1,4,3,5,4,5,6,5,5,5,2,5,3,5,5,,,,,,,,,14,"",4,,,,,,,,,,R_1QzKk0C1IeLbZe7
2019-11-06T16:19:06Z,2019-11-06T16:21:17Z,130,R_V3VfZUnfoSnWueB,5,4,4,3,3,4,1,2,2,5,5,7,3,2,6,7,7,7,7,7,1,2,2,5,6,6,,,,,,,,,14,"",4,,,,,,,,,,R_20SXWkwTG3aBEvX
2019-11-06T16:19:09Z,2019-11-06T16:20:47Z,98,R_3OcXh6WQteSgTqT,5,5,7,4,4,4,2,4,3,4,5,7,4,1,7,7,7,7,7,7,7,6,5,7,7,7,,,,,,,,,14,"",7,,,,,,,,,,R_2qfOzDYYp8pif49
2019-11-06T16:19:51Z,2019-11-06T16:22:44Z,173,R_dj55dQhWPgIFJLj,7,6,5,5,5,4,2,5,1,1,7,1,4,1,7,1,7,4,7,1,1,7,7,7,7,7,,,,,,,,,14,"",4,,,,,,,,,,R_3PoVeOmKiLd0n3E
2019-11-06T16:19:52Z,2019-11-06T16:22:00Z,128,R_2blVILo4qSQFNER,2,5,2,5,5,5,3,5,5,4,5,4,4,2,6,4,4,6,2,2,2,5,4,4,4,4,,,,,,,,,14,"",5,,,,,,,,,,R_elE84oYz0nkWPLz
2019-11-06T16:19:59Z,2019-11-06T16:21:52Z,113,R_2zkmr2xp2ZbntuP,3,3,3,7,7,3,4,6,7,7,2,2,1,4,7,6,3,4,2,5,2,2,2,6,1,2,,,,,,,,,14,"",1,,,,,,,,,,R_2zMXIUGon30Qgnk
2019-11-06T16:20:30Z,2019-11-06T16:25:52Z,322,R_ssQRESiM60EPWp3,7,7,7,4,4,4,1,6,1,7,7,7,7,1,7,1,7,7,7,1,1,5,4,1,7,7,,,,,,,,,14,"",6,,,,,,,,,,R_vwMIznkZLHqoFgt
2019-11-06T16:20:41Z,2019-11-06T16:25:57Z,316,R_3QLsIspdUyhZ1AD,7,7,7,4,7,3,2,4,1,1,7,2,3,1,5,7,7,7,7,7,2,1,6,7,6,6,,,,,,,,,14,"",3,,,,,,,,,,R_3I9o39KGhQG4vuG
2019-11-06T16:21:55Z,2019-11-06T16:25:45Z,230,R_27ytsi6olVhGJMM,5,5,6,2,4,5,3,2,2,7,6,1,4,1,5,4,5,5,7,2,2,7,7,5,3,7,,,,,,,,,14,"",3,,,,,,,,,,R_1BYsH6W08JLAHuQ
2019-11-06T16:22:13Z,2019-11-06T16:23:31Z,78,R_9XYVC7x2bs7eeAN,1,1,1,7,7,6,4,6,7,7,2,1,1,4,6,7,2,7,3,7,1,2,5,2,2,2,,,,,,,,,14,"",1,,,,,,,,,,R_eb4wR0WOnqUApl7
2019-11-06T16:22:51Z,2019-11-06T16:24:45Z,114,R_1HiczyQakMTzRDg,2,4,2,4,5,4,2,4,4,7,2,2,4,3,5,7,7,7,7,7,2,4,4,7,4,4,,,,,,,,,14,"",4,,,,,,,,,,R_2Swr3wu9G86kJFa
2019-11-06T16:23:48Z,2019-11-06T16:26:08Z,140,R_3JLx0E04jEH3Fzf,4,3,3,6,6,3,4,6,4,7,3,1,3,4,5,7,4,5,4,7,3,4,5,4,1,1,,,,,,,,,14,"",3,,,,,,,,,,R_2robSeYyw0niaFA
2019-11-06T16:25:04Z,2019-11-06T16:26:33Z,88,R_2EEJoBcn3KuRk0q,1,5,1,5,4,4,4,6,1,1,7,1,7,3,7,3,3,7,5,3,2,7,7,7,5,5,,,,,,,,,14,"",4,,,,,,,,,,R_3rPdBLBkGaUsRs9
2019-11-06T16:25:15Z,2019-11-06T16:27:12Z,117,R_2E6SM2yjqSbSd2h,4,4,4,7,7,4,4,7,5,7,4,1,1,4,7,7,4,4,4,7,1,1,5,7,1,1,,,,,,,,,14,"",1,,,,,,,,,,R_1hDYY2s3J02NJs4
2019-11-06T16:25:18Z,2019-11-06T16:26:48Z,89,R_0pssmQACbFfJiZH,2,8,2,5,6,8,5,5,8,8,8,2,3,5,2,7,7,7,7,7,1,6,7,5,8,8,,,,,,,,,14,"",1,,,,,,,,,,R_3DonrWLtdpUReTg
2019-11-06T16:25:42Z,2019-11-06T16:27:18Z,96,R_R5nPTAT4EHsZFWV,2,4,3,4,5,3,3,4,4,1,6,1,2,3,5,7,7,7,7,7,5,5,3,7,4,3,,,,,,,,,14,"",1,,,,,,,,,,R_27ydqGCJ5eLEWjW
2019-11-06T16:25:59Z,2019-11-06T16:28:18Z,138,R_3CCpqKFc3iOkhqT,2,5,1,5,6,5,4,6,6,7,4,1,1,4,5,6,1,4,2,6,7,6,7,6,1,1,,,,,,,,,14,"",1,,,,,,,,,,R_24GCVoFSYMTsMrn
2019-11-06T16:26:04Z,2019-11-06T16:28:39Z,155,R_2dKigjQqKKOQOIU,4,8,1,5,7,1,2,5,8,8,5,3,2,4,4,7,7,7,7,7,6,1,3,7,4,4,,,,,,,,,14,"",1,,,,,,,,,,R_2VmZRtluDCpRmI9
2019-11-06T16:26:22Z,2019-11-06T16:28:03Z,101,R_2EzoHcG61lPOqbi,7,4,4,7,7,9,2,7,5,7,4,1,3,4,1,7,7,7,7,7,7,7,5,3,4,4,,,,,,,,,14,"",1,,,,,,,,,,R_1GCfv4jWmOsMiiD
2019-11-06T16:26:35Z,2019-11-06T16:28:44Z,129,R_3pYb8boQLM7WHXb,5,6,6,4,4,7,1,4,1,1,7,5,7,1,3,7,7,7,7,7,1,2,2,7,7,4,,,,,,,,,14,"",7,,,,,,,,,,R_BSByQ47R1xeG4O5
2019-11-06T16:27:19Z,2019-11-06T16:29:15Z,115,R_2SiSkPtfB043LJA,4,4,4,4,4,5,3,4,3,7,5,1,3,2,4,3,5,5,5,4,3,3,3,5,5,6,,,,,,,,,14,"",4,,,,,,,,,,R_2uy4crVInlbvKUj
2019-11-06T16:27:51Z,2019-11-06T16:29:58Z,127,R_3KpVelFfSe5ku3F,3,4,2,4,7,4,4,5,3,7,4,4,3,4,3,7,7,7,7,7,4,5,6,3,2,2,,,,,,,,,14,"",1,,,,,,,,,,R_3dM5HKHsh9QH3dG
2019-11-06T16:28:09Z,2019-11-06T16:32:28Z,258,R_2ONga5BKAIYgsYM,7,5,7,5,4,4,1,5,1,7,7,5,4,1,7,1,7,4,7,1,1,1,1,4,7,7,,,,,,,,,14,"",4,,,,,,,,,,R_2CqYnovJQsXXjGs
2019-11-06T16:28:16Z,2019-11-06T16:31:25Z,188,R_2WNEMtioCwz8SIh,4,5,4,4,5,5,4,4,4,5,4,2,1,3,4,4,4,4,3,6,3,3,4,4,3,2,,,,,,,,,14,"",3,,,,,,,,,,R_BrLjOKqX04bcYBH
2019-11-06T16:28:35Z,2019-11-06T16:30:55Z,140,R_VOl0kZIJ5RCZDd7,5,6,6,7,7,5,2,6,3,1,5,1,2,1,4,3,5,4,4,4,1,5,5,7,7,5,,,,,,,,,14,"",2,,,,,,,,,,R_vH1R6trslX9HAA1
2019-11-06T16:28:58Z,2019-11-06T16:32:18Z,199,R_UhgI5bM3APkEpfX,1,1,1,7,7,6,4,7,7,7,1,2,1,4,6,6,1,3,1,3,5,1,7,6,1,4,,,,,,,,,14,"",1,,,,,,,,,,R_1eV8l7L6sS3JfVg
2019-11-06T16:29:09Z,2019-11-06T16:31:44Z,154,R_1OSKZbhUCCQgcx0,9,9,9,7,7,7,4,9,7,7,5,1,9,4,1,3,1,3,1,4,5,7,7,6,2,3,,,,,,,,,14,"",1,,,,,,,,,,R_1Dr4o7Y953MVMwH
2019-11-06T16:29:38Z,2019-11-06T16:31:14Z,96,R_1DTHUyNtxpi8hLK,4,4,4,5,5,4,4,4,4,7,5,1,3,1,6,7,7,7,7,7,3,5,6,6,5,5,,,,,,,,,14,"",4,,,,,,,,,,R_R8JqGI4NuYSFBpD
2019-11-06T16:30:29Z,2019-11-06T16:36:45Z,375,R_2SfzRsrxH05DWKh,3,4,3,5,6,4,4,5,5,7,3,1,1,4,5,5,5,5,3,5,2,3,5,6,3,4,,,,,,,,,14,"",1,,,,,,,,,,R_11cIRF8hmAk1g9d
2019-11-06T16:30:57Z,2019-11-06T16:32:11Z,73,R_3ewwHxBBD5NIYmP,3,4,2,7,5,6,4,7,7,7,3,1,1,4,6,6,2,3,1,5,3,3,5,5,1,1,,,,,,,,,14,"",1,,,,,,,,,,R_9H0m3rJW62vYrDP
2019-11-06T16:31:32Z,2019-11-06T16:34:38Z,186,R_2whLDdBooub8p1i,3,4,4,4,6,4,4,4,3,7,5,1,1,4,7,7,2,4,5,7,3,1,1,7,2,3,,,,,,,,,14,"",1,,,,,,,,,,R_3rYuXZOdxP7RYll
2019-11-06T16:31:39Z,2019-11-06T16:34:16Z,157,R_2BnwJLbb3CLLTgA,4,4,5,4,4,8,1,4,4,1,5,7,4,2,7,4,7,5,7,4,1,3,1,7,7,7,,,,,,,,,14,"",4,,,,,,,,,,R_Z4f64jMpL76Kpnr
2019-11-06T16:32:09Z,2019-11-06T16:35:25Z,196,R_37NKcd6XR34r5Lz,5,5,5,6,7,6,2,5,4,2,5,2,2,6,2,2,6,4,6,4,5,2,7,6,6,5,,,,,,,,,14,"",2,,,,,,,,,,R_3R4o3hmGy3wO5M7
2019-11-06T16:32:21Z,2019-11-06T16:34:16Z,114,R_1LZHSD2pgx7M9fc,5,5,5,4,5,4,4,4,4,7,5,1,1,3,4,7,7,7,7,7,3,1,7,7,2,2,,,,,,,,,14,"",1,,,,,,,,,,R_1eRyFQ6L6obzvdy
2019-11-06T16:32:23Z,2019-11-06T16:37:12Z,288,R_QiExNNUNdj6k54R,4,4,3,4,4,4,2,4,3,1,5,1,3,2,6,2,7,5,7,2,2,2,5,7,7,7,,,,,,,,,14,"",7,,,,,,,,,,R_1plJyb0khylur8Z
2019-11-06T16:32:38Z,2019-11-06T16:56:06Z,1408,R_2ZQQCPjmjSfnH8c,5,5,5,4,4,4,3,4,4,5,7,3,4,1,7,6,6,6,6,6,3,5,6,7,6,7,,,,,,,,,14,"",7,,,,,,,,,,R_3oTQ9WXbDd44VKF
2019-11-06T16:34:02Z,2019-11-06T16:36:26Z,143,R_ZEsjZo0MjBsUA6Z,4,4,3,5,6,6,4,6,5,7,5,1,1,4,7,7,1,3,1,7,5,4,5,7,1,1,,,,,,,,,14,"",1,,,,,,,,,,R_290P2KMe2iiDJxL
2019-11-06T16:34:25Z,2019-11-06T16:35:52Z,87,R_1jIDyelkaJ5OVKf,7,7,5,2,4,4,4,2,2,7,7,1,7,3,7,6,7,7,5,7,5,6,5,5,5,5,,,,,,,,,14,"",3,,,,,,,,,,R_YQ7dfYS9SwT1mHT
2019-11-06T16:35:21Z,2019-11-06T16:38:52Z,210,R_DNKOeQ2pJ543w2t,5,4,4,4,4,5,1,4,2,1,6,7,7,2,5,2,6,4,5,3,1,1,5,7,6,6,,,,,,,,,14,"",6,,,,,,,,,,R_SCz9rd3UGI7ZlLz
2019-11-06T16:35:35Z,2019-11-06T16:37:33Z,118,R_1FtBr37GZ7Xu9RW,4,4,4,4,3,5,3,4,4,7,3,1,1,4,3,7,7,7,7,7,1,5,5,5,3,3,,,,,,,,,14,"",1,,,,,,,,,,R_1lnjrzErguUQPX9
2019-11-06T16:36:10Z,2019-11-06T16:39:51Z,220,R_2tGaOeEpq91wRd7,3,4,1,5,6,2,4,5,4,7,2,1,1,4,5,7,1,2,1,5,2,3,5,7,1,2,,,,,,,,,14,"",1,,,,,,,,,,R_3O0mV6sqsIT1Im5
2019-11-06T16:36:27Z,2019-11-06T16:38:16Z,108,R_2sdP1i4XzxGFf2Q,7,7,7,4,4,3,3,4,3,1,7,1,4,1,7,1,7,3,7,1,1,1,7,3,6,7,,,,,,,,,14,"",7,,,,,,,,,,R_1GMFeyTHngb69uV
2019-11-06T16:37:07Z,2019-11-06T16:43:27Z,380,R_2BrsmWZEu7lzONo,4,4,4,4,4,4,2,4,4,5,4,2,2,5,2,5,6,7,6,5,5,5,2,5,5,6,,,,,,,,,14,"",2,,,,,,,,,,R_3ff4CpNTE45Rusx
2019-11-06T16:37:16Z,2019-11-06T16:42:42Z,326,R_2XoAGew7sJctZ7L,4,4,4,7,7,7,4,7,7,7,4,1,1,4,3,9,9,9,9,9,4,4,4,6,3,3,,,,,,,,,14,"",1,,,,,,,,,,R_12shUDkpk6D6KpX
2019-11-06T16:37:17Z,2019-11-06T16:38:33Z,75,R_7OIsSv8Rcv1wWUV,2,3,3,7,7,7,4,7,7,7,3,2,2,4,5,5,4,4,4,5,3,1,7,7,1,3,,,,,,,,,14,"",1,,,,,,,,,,R_12LMpmt5uq4mQNR
2019-11-06T16:37:35Z,2019-11-06T16:40:16Z,160,R_2PbZY1QMjZb9iL9,5,4,5,4,4,4,4,4,4,4,5,1,4,2,4,4,5,4,5,3,4,7,7,5,6,6,,,,,,,,,14,"",4,,,,,,,,,,R_10BJzOjNwPoTEf9
2019-11-06T16:37:58Z,2019-11-06T16:40:23Z,144,R_0AmIjLOBRsUVxIZ,5,5,3,1,1,1,2,1,1,1,6,1,7,1,5,3,7,5,7,3,2,1,2,6,6,6,,,,,,,,,14,"",7,,,,,,,,,,R_O8YDeqByj4gap0d
2019-11-06T16:38:40Z,2019-11-06T16:42:51Z,251,R_1N2MzDdiwleOOJL,6,6,7,6,7,5,3,5,5,7,7,1,2,2,5,8,7,5,7,5,1,3,7,7,6,6,,,,,,,,,14,"",2,,,,,,,,,,R_1pG1h3ScB57AEUH
2019-11-06T16:38:55Z,2019-11-06T16:40:45Z,109,R_3JkZugHV05yXAh2,4,4,4,1,1,1,2,1,1,7,7,1,7,2,7,2,7,6,7,2,1,2,2,7,4,4,,,,,,,,,14,"",7,,,,,,,,,,R_21udSytFeCIoF8c
2019-11-06T16:38:58Z,2019-11-06T16:43:18Z,260,R_2P6hx9bFkKXxdeq,5,5,4,4,6,6,4,4,5,7,3,1,1,4,6,7,1,5,3,6,1,1,1,6,2,2,,,,,,,,,14,"",1,,,,,,,,,,R_263I7blYQWALRyU
2019-11-06T16:40:17Z,2019-11-06T16:41:23Z,65,R_3HHbgqXrZYHUi05,4,5,3,3,2,5,1,3,3,1,3,2,3,2,2,2,6,3,5,2,2,3,3,6,6,6,,,,,,,,,14,"",3,,,,,,,,,,R_3nH7p1MnjK8oAew
2019-11-06T16:41:39Z,2019-11-06T16:43:25Z,105,R_3EXXj9dHkByB44O,1,2,2,7,5,5,2,5,1,7,7,1,4,2,7,7,7,7,7,7,5,1,3,7,6,6,,,,,,,,,14,"",3,,,,,,,,,,R_yDxVBXLpG892Xgl
2019-11-06T16:42:01Z,2019-11-06T16:43:41Z,99,R_33ffB6qtEFddAMy,4,4,4,6,7,4,3,4,4,7,3,5,1,4,6,6,6,6,6,6,3,3,6,7,1,1,,,,,,,,,14,"",2,,,,,,,,,,R_1OkjF7IyMfRnjkl
2019-11-06T16:42:11Z,2019-11-06T16:45:43Z,211,R_BPo9zovKlMmmHIt,4,4,3,5,5,4,4,4,5,8,4,3,1,3,5,4,4,4,4,4,1,4,5,6,4,2,,,,,,,,,14,"",3,,,,,,,,,,R_1eKMQ0uU2El1RCg
2019-11-06T16:43:13Z,2019-11-06T16:44:33Z,80,R_28U2AUWpOuxaqmb,1,1,1,7,7,4,4,7,7,7,1,4,1,4,7,4,3,3,3,3,4,4,4,4,1,3,,,,,,,,,14,"",1,,,,,,,,,,R_1cRCobA6VexdkZ5
2019-11-06T16:44:07Z,2019-11-06T16:46:27Z,140,R_Ac8AZYJniCJhl29,8,9,8,7,1,9,5,7,8,4,9,1,8,1,1,8,8,8,8,8,6,4,7,4,9,9,,,,,,,,,14,"",8,,,,,,,,,,R_2fk7QTHbPexFVql
2019-11-06T16:44:38Z,2019-11-06T16:49:19Z,280,R_2pRnu0LFiKKUDcd,4,4,3,7,6,4,4,5,7,9,4,9,3,3,6,6,6,6,6,7,1,1,4,7,3,2,,,,,,,,,14,"",3,,,,,,,,,,R_ZgBmjG9rFoFnExH
2019-11-06T16:46:56Z,2019-11-06T16:49:44Z,167,R_2QRHaqNjcish8zN,4,8,8,7,7,9,4,7,7,7,8,1,1,4,5,7,1,5,1,7,5,1,1,7,2,1,,,,,,,,,14,"",1,,,,,,,,,,R_1erWxfKMiJoTKFu
2019-11-06T16:47:11Z,2019-11-06T16:49:12Z,121,R_1F9W8qXCSzgQH7Y,6,5,6,5,3,4,2,5,2,6,7,3,3,1,7,1,6,7,6,3,3,1,6,7,6,6,,,,,,,,,14,"",2,,,,,,,,,,R_wXmH9wlYDuRuebv
